customer_key,transaction_count,transaction_value,fraud_transaction_count,fraud_rate_pct,fraud_loss,average_transaction_amount
39495,55,6950.01,2.0,3.6364,1953.57,126.36
2153,99,11553.14,4.0,4.0404,1952.91,116.7
13655,108,10401.26,3.0,2.7778,1952.69,96.31
36315,173,16336.6,4.0,2.3121,1947.23,94.43
7384,119,11301.45,4.0,3.3613,1947.15,94.97
28429,79,11429.38,2.0,2.5316,1946.55,144.68
1851,49,6197.94,3.0,6.1224,1945.54,126.49
30856,59,6064.91,4.0,6.7797,1940.2,102.8
33160,59,7719.28,2.0,3.3898,1940.17,130.84
40220,34,4339.59,1.0,2.9412,1939.43,127.63
8039,39,5964.3,2.0,5.1282,1938.36,152.93
30827,29,3819.82,2.0,6.8966,1937.81,131.72
23501,102,11156.41,2.0,1.9608,1937.27,109.38
31635,92,8180.9,5.0,5.4348,1937.08,88.92
18659,108,11335.39,2.0,1.8519,1935.69,104.96
22458,81,11019.12,2.0,2.4691,1935.0,136.04
41426,139,13964.63,5.0,3.5971,1932.96,100.46
459,160,15999.94,4.0,2.5,1932.05,100.0
30043,27,4995.01,1.0,3.7037,1931.67,185.0
14800,53,5949.18,2.0,3.7736,1930.98,112.25
94,54,5977.91,2.0,3.7037,1929.67,110.7
47502,70,8191.53,2.0,2.8571,1928.59,117.02
23645,92,10240.22,2.0,2.1739,1927.91,111.31
21856,61,6529.42,3.0,4.918,1927.59,107.04
32410,83,9409.89,3.0,3.6145,1926.73,113.37
28235,28,4339.23,2.0,7.1429,1925.44,154.97
22500,54,6309.38,3.0,5.5556,1924.32,116.84
4588,104,11577.41,4.0,3.8462,1924.19,111.32
37342,152,14372.56,2.0,1.3158,1922.72,94.56
37432,89,9203.43,3.0,3.3708,1920.57,103.41
15935,168,15218.06,4.0,2.381,1918.37,90.58
33866,117,10653.63,2.0,1.7094,1917.27,91.06
3571,88,8668.32,4.0,4.5455,1916.57,98.5
19712,131,12800.41,3.0,2.2901,1915.54,97.71
29171,96,11564.58,3.0,3.125,1910.73,120.46
3389,118,10823.5,4.0,3.3898,1910.02,91.72
22724,99,10647.89,4.0,4.0404,1908.55,107.55
25791,63,7387.53,3.0,4.7619,1907.39,117.26
41473,104,10913.42,2.0,1.9231,1905.33,104.94
24578,29,5953.49,3.0,10.3448,1904.48,205.29
45717,131,13085.39,3.0,2.2901,1904.28,99.89
46505,103,11540.72,5.0,4.8544,1903.98,112.05
20250,161,15413.19,3.0,1.8634,1903.39,95.73
27897,187,17527.38,3.0,1.6043,1903.15,93.73
45516,85,8383.82,2.0,2.3529,1903.11,98.63
4347,96,12376.62,5.0,5.2083,1903.09,128.92
2257,94,10015.31,3.0,3.1915,1902.01,106.55
20072,102,10473.01,3.0,2.9412,1901.41,102.68
30086,59,7276.71,1.0,1.6949,1899.85,123.33
24005,91,10139.07,5.0,5.4945,1899.09,111.42
48978,217,21847.16,4.0,1.8433,1898.88,100.68
46200,54,7008.79,3.0,5.5556,1898.79,129.79
22865,118,12552.96,4.0,3.3898,1898.04,106.38
31062,69,7456.44,4.0,5.7971,1896.02,108.06
17324,67,8389.44,3.0,4.4776,1895.75,125.22
35843,104,9814.5,4.0,3.8462,1894.0,94.37
20551,124,13206.2,4.0,3.2258,1892.74,106.5
2026,110,11619.05,2.0,1.8182,1892.44,105.63
39081,93,10716.8,3.0,3.2258,1892.25,115.23
41443,96,9883.37,4.0,4.1667,1891.18,102.95
37855,97,10188.33,2.0,2.0619,1889.82,105.03
5199,107,12458.91,4.0,3.7383,1889.73,116.44
26583,71,7683.78,4.0,5.6338,1889.54,108.22
16628,66,6630.43,4.0,6.0606,1888.09,100.46
436,100,10016.32,4.0,4.0,1887.89,100.16
38525,62,7506.26,3.0,4.8387,1885.06,121.07
764,62,7835.22,3.0,4.8387,1884.18,126.37
5757,61,9598.05,2.0,3.2787,1881.24,157.35
13918,22,5088.25,1.0,4.5455,1880.57,231.28
37948,24,3908.23,4.0,16.6667,1879.14,162.84
32508,54,6965.74,3.0,5.5556,1877.01,129.0
15647,126,12314.0,4.0,3.1746,1871.57,97.73
49363,153,18216.52,4.0,2.6144,1868.74,119.06
44773,57,5744.05,2.0,3.5088,1866.34,100.77
21076,81,7783.11,3.0,3.7037,1865.76,96.09
42183,90,8724.09,5.0,5.5556,1865.64,96.93
18074,37,4621.91,1.0,2.7027,1865.21,124.92
32412,62,7788.49,1.0,1.6129,1862.38,125.62
5637,90,10393.26,3.0,3.3333,1860.81,115.48
13965,64,9279.11,3.0,4.6875,1859.19,144.99
36099,104,11292.89,2.0,1.9231,1858.5,108.59
48178,26,4342.12,2.0,7.6923,1857.74,167.0
32602,68,7824.22,2.0,2.9412,1856.65,115.06
18310,111,11527.21,5.0,4.5045,1855.06,103.85
14257,78,9974.74,2.0,2.5641,1854.69,127.88
3746,90,9002.76,5.0,5.5556,1853.61,100.03
3896,91,9859.5,5.0,5.4945,1850.86,108.35
33142,90,10271.24,4.0,4.4444,1850.83,114.12
19983,97,10472.38,5.0,5.1546,1850.37,107.96
36890,66,7440.85,3.0,4.5455,1849.57,112.74
21355,94,8831.72,3.0,3.1915,1848.44,93.95
25663,133,11250.58,5.0,3.7594,1848.02,84.59
13865,74,7759.94,3.0,4.0541,1847.69,104.86
25582,98,9613.67,5.0,5.102,1846.54,98.1
48591,109,11429.99,5.0,4.5872,1846.45,104.86
18385,99,9633.54,2.0,2.0202,1843.88,97.31
7195,98,11155.61,5.0,5.102,1843.7,113.83
45598,78,9411.81,4.0,5.1282,1842.9,120.66
38764,73,8672.89,6.0,8.2192,1841.87,118.81
16111,45,6651.06,4.0,8.8889,1839.35,147.8
44661,65,6623.54,3.0,4.6154,1838.81,101.9
20562,62,7601.55,4.0,6.4516,1838.27,122.61
32925,51,8552.24,2.0,3.9216,1838.18,167.69
25876,28,4290.04,4.0,14.2857,1837.3,153.22
29404,90,9651.67,4.0,4.4444,1836.67,107.24
835,197,20267.55,6.0,3.0457,1834.76,102.88
1529,173,15483.53,5.0,2.8902,1832.2,89.5
7727,129,14816.18,5.0,3.876,1831.89,114.85
28894,63,6836.58,1.0,1.5873,1831.22,108.52
27762,71,7166.13,1.0,1.4085,1830.48,100.93
32848,92,10738.85,4.0,4.3478,1830.27,116.73
40250,59,6845.56,2.0,3.3898,1830.21,116.03
7107,68,8915.33,4.0,5.8824,1829.81,131.11
36669,148,14947.33,2.0,1.3514,1829.36,101.0
47108,91,9190.72,2.0,2.1978,1829.21,101.0
3838,119,14428.58,4.0,3.3613,1828.59,121.25
33370,113,11544.52,4.0,3.5398,1827.28,102.16
20223,88,12049.57,3.0,3.4091,1826.66,136.93
8024,61,6813.37,4.0,6.5574,1825.64,111.69
27006,60,6092.94,3.0,5.0,1825.24,101.55
6007,118,11011.12,5.0,4.2373,1822.82,93.31
40058,42,5604.7,2.0,4.7619,1822.73,133.45
23451,94,10341.61,4.0,4.2553,1821.95,110.02
7127,118,13577.03,4.0,3.3898,1821.32,115.06
9645,184,18718.29,5.0,2.7174,1820.58,101.73
44214,132,13898.83,4.0,3.0303,1820.02,105.29
5884,83,9739.17,5.0,6.0241,1819.13,117.34
43726,155,15602.78,4.0,2.5806,1818.47,100.66
17957,97,10402.49,3.0,3.0928,1818.0,107.24
30813,75,6781.65,1.0,1.3333,1817.08,90.42
48666,129,13476.95,2.0,1.5504,1816.47,104.47
16952,77,7623.37,2.0,2.5974,1814.95,99.0
43530,100,10573.17,3.0,3.0,1814.16,105.73
32083,149,15235.57,2.0,1.3423,1814.02,102.25
25480,85,9195.2,1.0,1.1765,1813.83,108.18
8289,68,9900.8,4.0,5.8824,1812.33,145.6
3252,96,10423.63,4.0,4.1667,1811.82,108.58
19291,65,7455.67,3.0,4.6154,1811.64,114.7
9156,69,7275.27,4.0,5.7971,1811.01,105.44
8711,74,9733.5,3.0,4.0541,1810.62,131.53
27658,141,14802.97,3.0,2.1277,1810.05,104.99
15397,34,4427.78,2.0,5.8824,1809.03,130.23
16173,111,9934.48,4.0,3.6036,1808.68,89.5
27818,96,9514.11,3.0,3.125,1808.14,99.11
34419,73,7462.02,4.0,5.4795,1807.81,102.22
45416,76,8206.54,2.0,2.6316,1806.55,107.98
43953,93,10575.06,2.0,2.1505,1805.87,113.71
22876,86,8686.61,2.0,2.3256,1805.41,101.01
302,102,11349.01,4.0,3.9216,1802.97,111.26
29042,60,6497.68,3.0,5.0,1802.0,108.29
23454,95,9413.39,3.0,3.1579,1801.69,99.09
6263,134,14590.62,5.0,3.7313,1800.78,108.89
5718,39,6123.85,3.0,7.6923,1800.46,157.02
41141,26,4220.25,2.0,7.6923,1799.61,162.32
7844,60,8506.91,4.0,6.6667,1799.18,141.78
9588,65,8210.41,2.0,3.0769,1797.76,126.31
2509,56,7047.03,3.0,5.3571,1797.67,125.84
47742,124,13511.63,4.0,3.2258,1797.31,108.96
14980,113,11434.45,4.0,3.5398,1796.98,101.19
30973,66,7911.36,3.0,4.5455,1795.57,119.87
47395,71,9189.84,4.0,5.6338,1794.94,129.43
2581,114,11504.72,5.0,4.386,1794.41,100.92
39032,74,8119.21,1.0,1.3514,1793.5,109.72
21752,106,10137.43,3.0,2.8302,1793.35,95.64
38681,84,7456.6,1.0,1.1905,1792.3,88.77
34956,87,10541.95,3.0,3.4483,1792.01,121.17
11389,105,10856.16,2.0,1.9048,1791.05,103.39
612,53,6541.91,3.0,5.6604,1789.5,123.43
14520,33,4996.73,1.0,3.0303,1788.3,151.42
20227,25,4643.81,2.0,8.0,1787.69,185.75
1069,106,11277.28,2.0,1.8868,1787.29,106.39
528,97,10148.73,2.0,2.0619,1786.94,104.63
16889,109,11739.02,6.0,5.5046,1786.1,107.7
43759,88,8025.92,3.0,3.4091,1784.63,91.2
20782,60,6761.01,2.0,3.3333,1784.18,112.68
41424,101,10775.74,1.0,0.9901,1783.49,106.69
35857,27,5742.32,2.0,7.4074,1779.92,212.68
14933,78,7934.29,3.0,3.8462,1779.2,101.72
48726,89,9575.08,3.0,3.3708,1778.33,107.59
36931,72,10097.15,3.0,4.1667,1775.47,140.24
15310,159,15686.34,4.0,2.5157,1775.26,98.66
39096,80,8836.36,2.0,2.5,1773.69,110.45
26664,48,7133.67,3.0,6.25,1773.44,148.62
45381,101,9360.47,6.0,5.9406,1771.5,92.68
21262,81,8324.98,3.0,3.7037,1771.37,102.78
39513,68,7232.81,2.0,2.9412,1771.07,106.36
30000,91,9601.29,2.0,2.1978,1770.96,105.51
40687,167,18276.37,3.0,1.7964,1770.11,109.44
36059,91,8981.92,3.0,3.2967,1769.27,98.7
24823,65,7304.8,4.0,6.1538,1769.18,112.38
45057,104,13426.0,2.0,1.9231,1768.23,129.1
41146,59,6700.83,4.0,6.7797,1768.09,113.57
33107,64,8363.96,4.0,6.25,1767.79,130.69
39603,63,8718.22,2.0,3.1746,1767.42,138.38
47967,122,11224.17,4.0,3.2787,1767.37,92.0
577,104,10487.53,3.0,2.8846,1766.59,100.84
12008,23,4586.27,1.0,4.3478,1766.55,199.4
27547,68,7413.15,1.0,1.4706,1762.17,109.02
1123,96,10672.78,3.0,3.125,1762.17,111.17
29298,35,5271.86,1.0,2.8571,1762.12,150.62
26496,56,7455.57,4.0,7.1429,1762.01,133.14
35233,92,9507.23,3.0,3.2609,1761.51,103.34
44218,154,14085.07,2.0,1.2987,1759.95,91.46
45350,29,4126.17,1.0,3.4483,1759.26,142.28
4188,142,14892.03,4.0,2.8169,1759.13,104.87
40518,120,12516.17,2.0,1.6667,1758.7,104.3
38724,130,12489.92,2.0,1.5385,1758.58,96.08
35562,76,7919.44,3.0,3.9474,1758.54,104.2
45744,116,13963.59,6.0,5.1724,1757.81,120.38
27595,145,13591.4,4.0,2.7586,1756.26,93.73
36300,67,7510.78,2.0,2.9851,1754.93,112.1
26963,122,11448.58,4.0,3.2787,1754.18,93.84
2611,116,12219.59,5.0,4.3103,1753.39,105.34
15576,64,7198.12,2.0,3.125,1753.01,112.47
4241,111,11846.75,4.0,3.6036,1752.4,106.73
12388,62,7143.13,3.0,4.8387,1752.22,115.21
8787,128,12235.27,4.0,3.125,1752.21,95.59
21842,72,9482.12,3.0,4.1667,1752.03,131.7
24431,93,11412.36,4.0,4.3011,1751.05,122.71
6243,98,10812.95,3.0,3.0612,1751.01,110.34
23784,80,10398.78,4.0,5.0,1749.02,129.98
41838,155,14449.11,3.0,1.9355,1749.0,93.22
5892,103,10427.31,4.0,3.8835,1748.05,101.24
17356,62,8352.37,1.0,1.6129,1747.11,134.72
46582,84,8259.19,2.0,2.381,1747.02,98.32
8465,40,6737.32,2.0,5.0,1743.8,168.43
40650,87,10954.34,2.0,2.2989,1743.34,125.91
32964,196,16525.87,4.0,2.0408,1740.42,84.32
14551,240,24071.85,5.0,2.0833,1739.25,100.3
43010,60,8593.39,3.0,5.0,1738.68,143.22
22612,61,6195.45,2.0,3.2787,1738.65,101.56
13359,26,5237.62,2.0,7.6923,1738.51,201.45
32653,143,13374.13,5.0,3.4965,1738.09,93.53
39765,73,8257.54,2.0,2.7397,1737.27,113.12
30030,30,5029.17,1.0,3.3333,1736.75,167.64
25273,89,9833.41,4.0,4.4944,1736.57,110.49
23786,80,7410.3,3.0,3.75,1736.01,92.63
17547,136,14672.08,3.0,2.2059,1735.4,107.88
16687,124,11735.13,2.0,1.6129,1734.95,94.64
27843,55,7618.07,2.0,3.6364,1734.0,138.51
34269,126,12864.57,3.0,2.381,1733.42,102.1
22013,28,4180.18,1.0,3.5714,1733.38,149.29
38732,125,11664.04,3.0,2.4,1731.9,93.31
36243,81,8198.28,4.0,4.9383,1725.74,101.21
36268,75,8482.41,2.0,2.6667,1725.67,113.1
36221,83,8087.79,3.0,3.6145,1725.25,97.44
20499,42,6824.31,4.0,9.5238,1723.81,162.48
3332,91,8941.0,3.0,3.2967,1723.06,98.25
24268,54,6166.67,3.0,5.5556,1722.58,114.2
6524,123,10868.76,2.0,1.626,1721.82,88.36
19571,151,15556.38,3.0,1.9868,1721.54,103.02
42410,109,13029.89,3.0,2.7523,1721.54,119.54
30775,130,13323.42,3.0,2.3077,1720.74,102.49
5776,70,9197.08,2.0,2.8571,1720.21,131.39
43407,22,3627.66,2.0,9.0909,1720.11,164.89
19916,125,13635.01,2.0,1.6,1719.63,109.08
42678,106,12877.19,4.0,3.7736,1719.29,121.48
37473,82,9160.09,3.0,3.6585,1719.19,111.71
2171,72,8394.16,3.0,4.1667,1717.92,116.59
9775,71,7176.57,4.0,5.6338,1717.02,101.08
45995,136,13655.72,2.0,1.4706,1716.63,100.41
46942,57,7394.42,3.0,5.2632,1716.32,129.73
5161,60,7970.12,3.0,5.0,1715.94,132.84
30498,106,11513.19,4.0,3.7736,1714.99,108.61
48294,95,9861.36,2.0,2.1053,1713.11,103.8
38528,116,13494.21,4.0,3.4483,1712.44,116.33
38617,95,9787.42,2.0,2.1053,1712.11,103.03
37476,136,15121.55,3.0,2.2059,1712.02,111.19
15353,73,9862.63,4.0,5.4795,1711.19,135.1
39679,63,6832.0,1.0,1.5873,1710.55,108.44
46178,72,7842.03,2.0,2.7778,1710.47,108.92
4157,56,5400.51,4.0,7.1429,1709.9,96.44
29822,97,10500.0,4.0,4.1237,1709.66,108.25
10383,64,6762.25,2.0,3.125,1707.99,105.66
39502,136,14249.99,2.0,1.4706,1706.4,104.78
48897,96,8570.64,2.0,2.0833,1705.7,89.28
40561,63,7354.82,1.0,1.5873,1705.39,116.74
43470,98,10749.45,3.0,3.0612,1703.99,109.69
42948,123,13040.2,5.0,4.065,1703.25,106.02
33687,112,11086.23,4.0,3.5714,1702.83,98.98
43923,54,7232.06,2.0,3.7037,1702.16,133.93
18021,28,4106.75,2.0,7.1429,1702.11,146.67
38964,81,9469.36,2.0,2.4691,1702.0,116.91
42270,94,8574.89,3.0,3.1915,1701.23,91.22
42748,35,5273.77,2.0,5.7143,1701.09,150.68
10213,60,7946.79,3.0,5.0,1700.82,132.45
15512,37,4844.29,3.0,8.1081,1699.72,130.93
10544,62,7364.53,2.0,3.2258,1697.45,118.78
39873,24,3485.62,3.0,12.5,1697.16,145.23
48127,37,4934.41,1.0,2.7027,1696.52,133.36
24672,114,11751.72,3.0,2.6316,1695.49,103.09
15770,123,12551.81,3.0,2.439,1695.27,102.05
23235,55,6754.39,2.0,3.6364,1694.88,122.81
20915,58,8908.76,2.0,3.4483,1694.74,153.6
48981,76,8804.67,1.0,1.3158,1694.41,115.85
28016,35,4595.13,1.0,2.8571,1693.33,131.29
26648,98,9274.56,1.0,1.0204,1692.87,94.64
13779,62,7734.85,2.0,3.2258,1692.69,124.76
4336,61,7374.91,4.0,6.5574,1692.37,120.9
35224,133,11961.06,2.0,1.5038,1691.11,89.93
44326,38,4675.5,2.0,5.2632,1689.98,123.04
27999,90,8318.87,2.0,2.2222,1688.05,92.43
45691,60,7142.62,3.0,5.0,1687.16,119.04
25782,56,6929.98,1.0,1.7857,1687.14,123.75
9725,78,7462.01,2.0,2.5641,1686.45,95.67
7716,150,14142.54,5.0,3.3333,1686.3,94.28
18704,69,7453.91,3.0,4.3478,1686.17,108.03
37560,88,9260.12,3.0,3.4091,1686.12,105.23
34014,71,8023.65,2.0,2.8169,1685.73,113.01
36483,30,4821.62,3.0,10.0,1685.53,160.72
4663,85,9091.04,5.0,5.8824,1684.77,106.95
28911,29,3982.95,1.0,3.4483,1684.07,137.34
29448,70,7145.96,1.0,1.4286,1683.88,102.09
29206,93,10366.39,2.0,2.1505,1683.19,111.47
11477,65,6202.26,2.0,3.0769,1681.99,95.42
41403,74,8638.47,3.0,4.0541,1681.86,116.74
42093,125,11751.0,4.0,3.2,1681.59,94.01
5260,58,6645.21,2.0,3.4483,1681.4,114.57
2038,125,11676.07,5.0,4.0,1681.34,93.41
27450,113,13373.52,4.0,3.5398,1680.01,118.35
25452,185,15369.56,5.0,2.7027,1679.93,83.08
46483,40,5702.37,2.0,5.0,1678.43,142.56
21460,181,18325.46,2.0,1.105,1677.88,101.25
9509,67,7542.94,2.0,2.9851,1677.27,112.58
16820,58,6029.69,3.0,5.1724,1677.08,103.96
3454,59,8229.87,3.0,5.0847,1676.69,139.49
15661,71,8215.48,3.0,4.2254,1675.87,115.71
30528,59,8181.58,3.0,5.0847,1675.31,138.67
35867,60,6266.41,4.0,6.6667,1673.54,104.44
42165,100,9760.69,2.0,2.0,1672.92,97.61
6176,161,17356.56,5.0,3.1056,1671.07,107.8
12754,68,7849.53,1.0,1.4706,1670.34,115.43
28242,87,8309.48,4.0,4.5977,1670.09,95.51
43960,36,4440.61,1.0,2.7778,1669.91,123.35
38479,28,4160.41,2.0,7.1429,1669.86,148.59
18611,66,8462.62,3.0,4.5455,1669.49,128.22
35994,140,13125.91,3.0,2.1429,1669.27,93.76
40225,144,15162.68,4.0,2.7778,1667.13,105.3
23760,119,12810.98,4.0,3.3613,1667.1,107.66
34289,114,11972.98,4.0,3.5088,1667.1,105.03
37227,66,9544.3,4.0,6.0606,1665.61,144.61
14785,141,13236.38,3.0,2.1277,1664.82,93.88
2640,95,8427.01,3.0,3.1579,1664.53,88.71
7266,87,8740.62,4.0,4.5977,1664.37,100.47
22127,103,11934.02,3.0,2.9126,1663.98,115.86
5546,140,13789.85,5.0,3.5714,1663.51,98.5
30854,70,7825.59,3.0,4.2857,1663.27,111.79
31173,60,9490.19,4.0,6.6667,1663.15,158.17
18211,180,16984.42,4.0,2.2222,1662.85,94.36
38676,19,3692.73,2.0,10.5263,1662.8,194.35
41638,155,14909.04,4.0,2.5806,1662.27,96.19
11469,66,7300.44,2.0,3.0303,1660.0,110.61
47737,153,16249.37,4.0,2.6144,1659.78,106.21
18769,31,4193.95,4.0,12.9032,1659.5,135.29
34742,68,7750.01,4.0,5.8824,1658.12,113.97
38361,35,5079.89,1.0,2.8571,1657.04,145.14
20007,29,4004.15,1.0,3.4483,1656.9,138.07
43253,35,5335.94,2.0,5.7143,1656.89,152.46
12640,133,12761.39,3.0,2.2556,1656.85,95.95
19764,67,6865.38,4.0,5.9701,1656.53,102.47
18453,62,7766.64,2.0,3.2258,1655.43,125.27
9504,130,12649.59,5.0,3.8462,1655.41,97.3
29885,69,7738.34,2.0,2.8986,1655.22,112.15
22877,57,6905.94,3.0,5.2632,1654.97,121.16
35625,99,11416.89,4.0,4.0404,1654.3,115.32
39528,102,11564.59,2.0,1.9608,1653.95,113.38
13152,96,10196.24,1.0,1.0417,1653.87,106.21
20222,53,5909.76,3.0,5.6604,1653.82,111.5
30503,107,10124.02,3.0,2.8037,1652.58,94.62
30551,88,9006.38,2.0,2.2727,1652.56,102.35
22428,59,6596.66,3.0,5.0847,1652.37,111.81
45061,129,12199.19,4.0,3.1008,1651.49,94.57
15434,94,9761.48,4.0,4.2553,1648.85,103.85
17097,106,12797.7,3.0,2.8302,1648.58,120.73
24667,119,13115.44,3.0,2.521,1648.51,110.21
36639,52,6299.19,2.0,3.8462,1648.5,121.14
41266,60,6902.68,2.0,3.3333,1647.7,115.04
1198,69,7487.17,1.0,1.4493,1647.24,108.51
17626,99,10320.39,4.0,4.0404,1646.45,104.25
12148,135,14422.37,5.0,3.7037,1645.76,106.83
17314,86,10033.93,3.0,3.4884,1645.69,116.67
48926,197,19057.01,4.0,2.0305,1645.52,96.74
47843,22,3661.78,3.0,13.6364,1645.44,166.44
43200,51,6861.54,3.0,5.8824,1645.41,134.54
20506,73,8754.8,3.0,4.1096,1645.04,119.93
36371,88,7490.84,2.0,2.2727,1644.97,85.12
17488,81,9000.52,3.0,3.7037,1644.66,111.12
23755,45,4853.09,2.0,4.4444,1644.62,107.85
22276,62,7087.32,5.0,8.0645,1643.66,114.31
48817,54,5796.63,2.0,3.7037,1643.13,107.35
15187,85,8800.43,1.0,1.1765,1641.47,103.53
1712,215,19387.72,6.0,2.7907,1641.22,90.18
23850,104,12285.17,3.0,2.8846,1640.07,118.13
46084,129,13022.08,4.0,3.1008,1640.01,100.95
29704,99,12128.31,3.0,3.0303,1639.43,122.51
43040,91,10092.62,3.0,3.2967,1639.34,110.91
13395,117,13603.65,4.0,3.4188,1637.96,116.27
18982,146,13444.23,2.0,1.3699,1637.74,92.08
19421,48,5619.59,2.0,4.1667,1637.66,117.07
13385,94,8938.55,3.0,3.1915,1637.65,95.09
15742,73,8928.04,4.0,5.4795,1636.25,122.3
9497,129,12525.89,3.0,2.3256,1636.06,97.1
47886,68,7792.82,3.0,4.4118,1634.91,114.6
19562,190,19178.7,2.0,1.0526,1634.87,100.94
23247,93,11248.88,4.0,4.3011,1633.05,120.96
12085,65,6608.68,4.0,6.1538,1632.92,101.67
32170,126,12802.95,5.0,3.9683,1632.9,101.61
8091,150,13124.9,3.0,2.0,1632.65,87.5
4438,109,9377.81,1.0,0.9174,1632.48,86.03
49382,35,6066.23,2.0,5.7143,1631.75,173.32
34641,50,5322.6,3.0,6.0,1631.12,106.45
34697,171,13842.39,5.0,2.924,1630.81,80.95
6710,57,6911.38,1.0,1.7544,1630.71,121.25
42289,80,7888.23,3.0,3.75,1630.36,98.6
49526,33,6321.96,1.0,3.0303,1630.27,191.57
12214,90,8296.82,1.0,1.1111,1630.0,92.19
24799,112,12875.28,6.0,5.3571,1629.13,114.96
19210,75,7182.54,2.0,2.6667,1628.49,95.77
23731,63,7123.67,3.0,4.7619,1628.43,113.07
6785,88,8214.82,1.0,1.1364,1628.41,93.35
1959,105,10012.89,5.0,4.7619,1628.11,95.36
29940,66,8544.68,2.0,3.0303,1626.4,129.46
8424,137,13378.93,5.0,3.6496,1624.67,97.66
15023,99,10364.81,3.0,3.0303,1624.23,104.7
45703,65,6110.37,2.0,3.0769,1624.2,94.01
16495,97,9122.33,3.0,3.0928,1624.19,94.04
6748,191,16481.68,4.0,2.0942,1623.01,86.29
49932,86,10331.97,4.0,4.6512,1622.68,120.14
36590,36,4789.24,3.0,8.3333,1621.97,133.03
1153,97,9634.01,5.0,5.1546,1621.91,99.32
48388,62,6702.13,3.0,4.8387,1621.4,108.1
8317,79,7028.32,3.0,3.7975,1620.31,88.97
24175,86,8048.53,4.0,4.6512,1620.21,93.59
37489,66,7617.43,4.0,6.0606,1617.84,115.42
38959,34,4625.57,2.0,5.8824,1617.83,136.05
1031,94,9585.54,3.0,3.1915,1617.4,101.97
26322,75,9374.06,5.0,6.6667,1617.15,124.99
5341,31,4606.09,2.0,6.4516,1616.92,148.58
11315,59,7264.28,3.0,5.0847,1616.34,123.12
17437,78,8659.95,2.0,2.5641,1615.65,111.02
35934,66,8502.79,4.0,6.0606,1615.04,128.83
10835,87,9544.95,1.0,1.1494,1614.99,109.71
38206,139,13238.62,4.0,2.8777,1614.98,95.24
11773,126,12884.29,4.0,3.1746,1614.96,102.26
18355,63,8751.18,2.0,3.1746,1614.08,138.91
25132,165,14092.68,2.0,1.2121,1613.38,85.41
12318,126,12307.19,4.0,3.1746,1612.78,97.68
32305,65,9389.4,4.0,6.1538,1612.39,144.45
16713,86,8685.49,2.0,2.3256,1612.09,100.99
40307,112,12079.15,4.0,3.5714,1611.66,107.85
5599,31,5464.28,3.0,9.6774,1611.27,176.27
31587,100,10488.09,4.0,4.0,1610.63,104.88
23016,31,4997.4,2.0,6.4516,1610.55,161.21
30476,66,7762.4,4.0,6.0606,1610.14,117.61
35159,83,8995.2,6.0,7.2289,1609.33,108.38
31713,82,9115.47,4.0,4.878,1609.25,111.16
5780,91,9496.97,2.0,2.1978,1609.09,104.36
34862,70,7210.51,2.0,2.8571,1609.05,103.01
11035,125,13408.05,3.0,2.4,1608.82,107.26
10554,59,7557.15,4.0,6.7797,1608.55,128.09
18051,97,11631.3,2.0,2.0619,1608.32,119.91
23084,124,10838.35,4.0,3.2258,1606.61,87.41
4326,64,6296.34,3.0,4.6875,1606.43,98.38
27146,52,5945.94,3.0,5.7692,1606.2,114.35
31152,127,11314.2,4.0,3.1496,1606.09,89.09
28384,30,4350.98,2.0,6.6667,1605.95,145.03
40246,143,11842.37,4.0,2.7972,1605.69,82.81
31632,172,16947.86,3.0,1.7442,1602.61,98.53
38378,60,7099.5,3.0,5.0,1602.04,118.33
20545,28,4169.03,2.0,7.1429,1601.95,148.89
41381,63,7478.31,4.0,6.3492,1601.59,118.7
3878,31,4820.02,2.0,6.4516,1600.72,155.48
15155,30,3722.98,1.0,3.3333,1600.41,124.1
5601,109,11484.03,2.0,1.8349,1600.13,105.36
14356,147,14098.54,4.0,2.7211,1599.94,95.91
47930,32,4914.02,2.0,6.25,1599.16,153.56
38969,100,11058.3,3.0,3.0,1598.96,110.58
38050,69,8141.96,2.0,2.8986,1598.68,118.0
6642,53,6376.07,1.0,1.8868,1598.65,120.3
5231,91,7842.15,2.0,2.1978,1598.2,86.18
23474,76,7722.65,2.0,2.6316,1597.6,101.61
36469,125,11613.6,2.0,1.6,1596.81,92.91
42943,108,11610.73,3.0,2.7778,1596.75,107.51
19694,28,4810.47,1.0,3.5714,1596.38,171.8
22768,52,6918.68,2.0,3.8462,1596.35,133.05
20548,80,8195.52,3.0,3.75,1595.71,102.44
8861,106,10193.51,3.0,2.8302,1594.2,96.17
5103,127,14065.32,3.0,2.3622,1593.84,110.75
25311,117,9398.61,4.0,3.4188,1593.63,80.33
21832,151,14684.74,5.0,3.3113,1591.97,97.25
34515,111,12424.69,1.0,0.9009,1590.97,111.93
38995,52,5920.19,2.0,3.8462,1590.83,113.85
19714,40,5455.46,1.0,2.5,1588.67,136.39
42910,115,11969.4,3.0,2.6087,1586.73,104.08
31104,80,9830.4,2.0,2.5,1586.62,122.88
38014,118,12297.04,1.0,0.8475,1586.31,104.21
39045,61,6276.04,3.0,4.918,1586.13,102.89
17625,75,7185.43,3.0,4.0,1585.66,95.81
23626,54,7122.44,4.0,7.4074,1585.54,131.9
18742,97,8487.19,2.0,2.0619,1584.86,87.5
